fen,outcome,side_to_move
7r/1p4R1/1k3n1p/3p4/3p1P1P/8/1P1P1PPK/2q5 b - - 1 31,0.0,b
7r/1p3R2/1k3n1p/3p4/3p1q1P/8/1P3PP1/6K1 b - - 1 33,0.0,b
2r5/1p4R1/1k1q1n1p/3p4/3p3P/5P2/1P4P1/6K1 b - - 0 35,0.0,b
8/1p4R1/1k3n1p/3p4/1q1p3P/5PK1/1P4P1/2r5 b - - 4 37,0.0,b
8/1p4R1/7p/k2p3K/1q1p3P/5P2/1P4P1/2r5 w - - 1 40,0.0,w
8/1p6/7K/k2p4/6RP/3p1P2/1q4P1/2r5 w - - 0 42,0.0,w
7q/1p6/8/k2p2K1/6RP/5P2/3p2P1/2r5 w - - 0 44,0.0,w
5q2/1p6/4K3/k2p4/6RP/5P2/6P1/2rq4 w - - 0 46,0.0,w
5q2/8/2r1K3/kp1R4/7P/5P2/6P1/3q4 w - - 1 48,0.0,w
5q2/8/8/kp1R4/2rK3P/5P2/4q1P1/8 w - - 5 50,0.0,w
